TERRITORIO#es,TERRITORIO_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,TIPO_OBRA_VIVIENDAS#es,TIPO_OBRA_VIVIENDAS_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE
La Orotava,38026,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
La Orotava,38026,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
La Orotava,38026,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
La Orotava,38026,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
La Orotava,38026,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
La Orotava,38026,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
La Orotava,38026,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
La Orotava,38026,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
La Orotava,38026,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
La Orotava,38026,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,12,,,,
La Orotava,38026,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
La Orotava,38026,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
La Orotava,38026,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
La Orotava,38026,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,8,,,,
La Orotava,38026,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,19,,,,
La Orotava,38026,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,16,,,,
La Orotava,38026,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,8,,,,
La Orotava,38026,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
La Orotava,38026,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
La Orotava,38026,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
La Orotava,38026,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
La Orotava,38026,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
La Orotava,38026,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,17,,,,
La Orotava,38026,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,11,,,,
Puerto de la Cruz,38028,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,6,,,,
Puerto de la Cruz,38028,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Puerto de la Cruz,38028,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
Puerto de la Cruz,38028,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,8,,,,
Puerto de la Cruz,38028,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,-1,,,,
Puerto de la Cruz,38028,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Puerto de la Cruz,38028,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,8,,,,
Puerto de la Cruz,38028,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Puerto de la Cruz,38028,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Puerto de la Cruz,38028,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Puerto de la Cruz,38028,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,3,,,,
Puerto de la Cruz,38028,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Puerto de la Cruz,38028,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
Los Realejos,38031,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Los Realejos,38031,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Los Realejos,38031,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Los Realejos,38031,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Los Realejos,38031,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Los Realejos,38031,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Los Realejos,38031,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
Los Realejos,38031,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
Los Realejos,38031,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
Los Realejos,38031,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,8,,,,
Los Realejos,38031,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Los Realejos,38031,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Los Realejos,38031,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
Los Realejos,38031,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
Los Realejos,38031,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
Los Realejos,38031,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Los Realejos,38031,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,7,,,,
El Rosario,38032,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
El Rosario,38032,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
El Rosario,38032,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
El Rosario,38032,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
El Rosario,38032,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
El Rosario,38032,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
El Rosario,38032,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,20,,,,
El Rosario,38032,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,28,,,,
El Rosario,38032,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
El Rosario,38032,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
El Rosario,38032,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
El Rosario,38032,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
El Rosario,38032,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
El Rosario,38032,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,19,,,,
El Rosario,38032,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,20,,,,
El Rosario,38032,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,28,,,,
El Rosario,38032,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,6,,,,
El Rosario,38032,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
El Rosario,38032,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
El Rosario,38032,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
El Rosario,38032,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
El Rosario,38032,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,17,,,,
San Juan de la Rambla,38034,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
San Juan de la Rambla,38034,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
San Juan de la Rambla,38034,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
San Juan de la Rambla,38034,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,3,,,,
San Juan de la Rambla,38034,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
San Juan de la Rambla,38034,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
San Juan de la Rambla,38034,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Juan de la Rambla,38034,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Juan de la Rambla,38034,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
San Miguel de Abona,38035,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
San Miguel de Abona,38035,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
San Miguel de Abona,38035,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
San Miguel de Abona,38035,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
San Miguel de Abona,38035,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,5,,,,
San Miguel de Abona,38035,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,13,,,,
San Miguel de Abona,38035,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
San Miguel de Abona,38035,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,2,,,,
San Miguel de Abona,38035,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
San Miguel de Abona,38035,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
San Miguel de Abona,38035,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,15,,,,
San Miguel de Abona,38035,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,10,,,,
San Miguel de Abona,38035,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
San Miguel de Abona,38035,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
San Miguel de Abona,38035,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,0,,,,
San Miguel de Abona,38035,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,2,,,,
San Miguel de Abona,38035,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,1,,,,
San Miguel de Abona,38035,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
San Miguel de Abona,38035,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
San Miguel de Abona,38035,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,10,,,,
San Miguel de Abona,38035,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Santa Cruz de Tenerife,38038,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,4,,,,
Santa Cruz de Tenerife,38038,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de Tenerife,38038,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de Tenerife,38038,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de Tenerife,38038,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,1,,,,
Santa Cruz de Tenerife,38038,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Cruz de Tenerife,38038,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,10,,,,
Santa Cruz de Tenerife,38038,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,2,,,,
Santa Cruz de Tenerife,38038,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,13,,,,
Santa Cruz de Tenerife,38038,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,4,,,,
Santa Cruz de Tenerife,38038,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Santa Cruz de Tenerife,38038,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,27,,,,
Santa Cruz de Tenerife,38038,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
Santa Cruz de Tenerife,38038,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,3,,,,
Santa Cruz de Tenerife,38038,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,57,,,,
Santa Cruz de Tenerife,38038,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,15,,,,
Santa Cruz de Tenerife,38038,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,22,,,,
Santa Cruz de Tenerife,38038,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,73,,,,
Santa Cruz de Tenerife,38038,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,6,,,,
Santa Cruz de Tenerife,38038,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,59,,,,
Santa Cruz de Tenerife,38038,2016,2016,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,20,,,,
Santa Cruz de Tenerife,38038,2017,2017,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,7,,,,
Santa Cruz de Tenerife,38038,2018,2018,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,196,,,,
Santa Cruz de Tenerife,38038,2019,2019,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,101,,,,
Santa Cruz de Tenerife,38038,2012,2012,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,13,,,,
Santa Cruz de Tenerife,38038,2013,2013,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,69,,,,
Santa Cruz de Tenerife,38038,2014,2014,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,5,,,,
Santa Cruz de Tenerife,38038,2015,2015,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,33,,,,
Santa Cruz de Tenerife,38038,2016,2016,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,15,,,,
Santa Cruz de Tenerife,38038,2017,2017,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,4,,,,
Santa Cruz de Tenerife,38038,2018,2018,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,149,,,,
Santa Cruz de Tenerife,38038,2019,2019,Obra nueva,OBRA_NUEVA,Viviendas,VIVIENDAS,88,,,,
Santa Úrsula,38039,2012,2012,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2013,2013,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2014,2014,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2015,2015,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2016,2016,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2017,2017,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2018,2018,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2019,2019,Demolición,DEMOLICION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2012,2012,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2013,2013,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Santa Úrsula,38039,2014,2014,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2015,2015,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2016,2016,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,0,,,,
Santa Úrsula,38039,2017,2017,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,2,,,,
Santa Úrsula,38039,2018,2018,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,6,,,,
Santa Úrsula,38039,2019,2019,Rehabilitación,REHABILITACION,Viviendas,VIVIENDAS,1,,,,
Santa Úrsula,38039,2012,2012,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,5,,,,
Santa Úrsula,38039,2013,2013,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,8,,,,
Santa Úrsula,38039,2014,2014,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,18,,,,
Santa Úrsula,38039,2015,2015,Saldo de viviendas,SALDO_VIVIENDAS,Viviendas,VIVIENDAS,4,,,,
